departure_jd,arrival_jd,departure_year,arrival_year,tof_days,c3_depart_km2s2,v_inf_depart_km_s,v_inf_arrive_km_s,dv_total_km_s
2463821.500,2464241.500,2033.6112,2034.7611,420.0,77.258,8.790,8.694,12.830
2463821.500,2464251.500,2033.6112,2034.7885,430.0,82.728,9.096,9.003,13.295
2463821.500,2464261.500,2033.6112,2034.8159,440.0,88.169,9.390,9.300,13.748
2463821.500,2464271.500,2033.6112,2034.8433,450.0,93.570,9.673,9.586,14.189
2463841.500,2463921.500,2033.6660,2033.8850,80.0,1837.792,42.869,42.851,76.226
2463841.500,2463931.500,2033.6660,2033.9124,90.0,1317.387,36.296,36.274,63.362
2463841.500,2463941.500,2033.6660,2033.9398,100.0,960.597,30.993,30.968,53.069
2463841.500,2463951.500,2033.6660,2033.9671,110.0,708.745,26.622,26.592,44.668
2463841.500,2463961.500,2033.6660,2033.9945,120.0,526.916,22.955,22.920,37.709
2463841.500,2463971.500,2033.6660,2034.0219,130.0,393.341,19.833,19.792,31.879
2463841.500,2463981.500,2033.6660,2034.0493,140.0,293.917,17.144,17.097,26.959
2463841.500,2463991.500,2033.6660,2034.0767,150.0,219.210,14.806,14.751,22.785
2463841.500,2464001.500,2033.6660,2034.1040,160.0,162.732,12.757,12.693,19.239
2463841.500,2464011.500,2033.6660,2034.1314,170.0,119.917,10.951,10.876,16.232
2463841.500,2464021.500,2033.6660,2034.1588,180.0,87.484,9.353,9.265,13.694
2463841.500,2464031.500,2033.6660,2034.1862,190.0,63.036,7.940,7.836,11.572
2463841.500,2464041.500,2033.6660,2034.2136,200.0,44.792,6.693,6.569,9.827
2463841.500,2464051.500,2033.6660,2034.2409,210.0,31.409,5.604,5.456,8.426
2463841.500,2464061.500,2033.6660,2034.2683,220.0,21.865,4.676,4.496,7.343
2463841.500,2464071.500,2033.6660,2034.2957,230.0,15.371,3.921,3.704,6.554
2463841.500,2464081.500,2033.6660,2034.3231,240.0,11.314,3.364,3.108,6.034
2463841.500,2464091.500,2033.6660,2034.3504,250.0,9.211,3.035,2.749,5.756
2463841.500,2464101.500,2033.6660,2034.3778,260.0,8.680,2.946,2.650,5.684
2463841.500,2464111.500,2033.6660,2034.4052,270.0,9.417,3.069,2.786,5.783
2463841.500,2464121.500,2033.6660,2034.4326,280.0,11.178,3.343,3.085,6.016
2463841.500,2464131.500,2033.6660,2034.4600,290.0,13.764,3.710,3.479,6.350
2463841.500,2464141.500,2033.6660,2034.4873,300.0,17.017,4.125,3.919,6.758
2463841.500,2464151.500,2033.6660,2034.5147,310.0,20.806,4.561,4.375,7.217
2463841.500,2464161.500,2033.6660,2034.5421,320.0,25.023,5.002,4.833,7.710
2463841.500,2464171.500,2033.6660,2034.5695,330.0,29.581,5.439,5.284,8.224
2463841.500,2464181.500,2033.6660,2034.5969,340.0,34.408,5.866,5.722,8.750
2463841.500,2464191.500,2033.6660,2034.6242,350.0,39.443,6.280,6.146,9.280
2463841.500,2464201.500,2033.6660,2034.6516,360.0,44.637,6.681,6.555,9.810
2463841.500,2464211.500,2033.6660,2034.6790,370.0,49.949,7.067,6.949,10.336
2463841.500,2464221.500,2033.6660,2034.7064,380.0,55.344,7.439,7.326,10.855
2463841.500,2464231.500,2033.6660,2034.7337,390.0,60.794,7.797,7.689,11.365
2463841.500,2464241.500,2033.6660,2034.7611,400.0,66.276,8.141,8.038,11.865
2463841.500,2464251.500,2033.6660,2034.7885,410.0,71.770,8.472,8.373,12.353
2463841.500,2464261.500,2033.6660,2034.8159,420.0,77.258,8.790,8.694,12.830
2463841.500,2464271.500,2033.6660,2034.8433,430.0,82.728,9.096,9.003,13.295
2463841.500,2464281.500,2033.6660,2034.8706,440.0,88.169,9.390,9.300,13.748
2463841.500,2464291.500,2033.6660,2034.8980,450.0,93.571,9.673,9.586,14.189
2463861.500,2463941.500,2033.7207,2033.9398,80.0,1837.791,42.869,42.851,76.226
2463861.500,2463951.500,2033.7207,2033.9671,90.0,1317.386,36.296,36.274,63.362
2463861.500,2463961.500,2033.7207,2033.9945,100.0,960.596,30.993,30.968,53.068
2463861.500,2463971.500,2033.7207,2034.0219,110.0,708.744,26.622,26.592,44.668
2463861.500,2463981.500,2033.7207,2034.0493,120.0,526.915,22.955,22.920,37.709
2463861.500,2463991.500,2033.7207,2034.0767,130.0,393.340,19.833,19.792,31.879
2463861.500,2464001.500,2033.7207,2034.1040,140.0,293.917,17.144,17.097,26.959
2463861.500,2464011.500,2033.7207,2034.1314,150.0,219.210,14.806,14.751,22.785
2463861.500,2464021.500,2033.7207,2034.1588,160.0,162.731,12.757,12.693,19.239
2463861.500,2464031.500,2033.7207,2034.1862,170.0,119.916,10.951,10.876,16.232
2463861.500,2464041.500,2033.7207,2034.2136,180.0,87.484,9.353,9.265,13.693
2463861.500,2464051.500,2033.7207,2034.2409,190.0,63.036,7.940,7.836,11.572
2463861.500,2464061.500,2033.7207,2034.2683,200.0,44.792,6.693,6.569,9.827
2463861.500,2464071.500,2033.7207,2034.2957,210.0,31.409,5.604,5.456,8.426
2463861.500,2464081.500,2033.7207,2034.3231,220.0,21.865,4.676,4.496,7.343
2463861.500,2464091.500,2033.7207,2034.3504,230.0,15.371,3.921,3.704,6.554
2463861.500,2464101.500,2033.7207,2034.3778,240.0,11.314,3.364,3.108,6.034
2463861.500,2464111.500,2033.7207,2034.4052,250.0,9.211,3.035,2.749,5.756
2463861.500,2464121.500,2033.7207,2034.4326,260.0,8.680,2.946,2.650,5.684
2463861.500,2464131.500,2033.7207,2034.4600,270.0,9.417,3.069,2.786,5.783
2463861.500,2464141.500,2033.7207,2034.4873,280.0,11.178,3.343,3.085,6.016
2463861.500,2464151.500,2033.7207,2034.5147,290.0,13.765,3.710,3.479,6.350
2463861.500,2464161.500,2033.7207,2034.5421,300.0,17.018,4.125,3.919,6.758
2463861.500,2464171.500,2033.7207,2034.5695,310.0,20.806,4.561,4.375,7.217
2463861.500,2464181.500,2033.7207,2034.5969,320.0,25.023,5.002,4.833,7.710
2463861.500,2464191.500,2033.7207,2034.6242,330.0,29.582,5.439,5.284,8.224
2463861.500,2464201.500,2033.7207,2034.6516,340.0,34.408,5.866,5.722,8.750
2463861.500,2464211.500,2033.7207,2034.6790,350.0,39.443,6.280,6.146,9.280
2463861.500,2464221.500,2033.7207,2034.7064,360.0,44.637,6.681,6.555,9.810
2463861.500,2464231.500,2033.7207,2034.7337,370.0,49.949,7.067,6.949,10.336
2463861.500,2464241.500,2033.7207,2034.7611,380.0,55.344,7.439,7.326,10.855
2463861.500,2464251.500,2033.7207,2034.7885,390.0,60.795,7.797,7.689,11.365
2463861.500,2464261.500,2033.7207,2034.8159,400.0,66.276,8.141,8.038,11.865
2463861.500,2464271.500,2033.7207,2034.8433,410.0,71.770,8.472,8.373,12.353
2463861.500,2464281.500,2033.7207,2034.8706,420.0,77.258,8.790,8.694,12.830
2463861.500,2464291.500,2033.7207,2034.8980,430.0,82.729,9.096,9.003,13.295
2463861.500,2464301.500,2033.7207,2034.9254,440.0,88.169,9.390,9.300,13.748
2463861.500,2464311.500,2033.7207,2034.9528,450.0,93.571,9.673,9.586,14.189
2463881.500,2463961.500,2033.7755,2033.9945,80.0,1837.790,42.869,42.851,76.226
2463881.500,2463971.500,2033.7755,2034.0219,90.0,1317.385,36.296,36.274,63.362
2463881.500,2463981.500,2033.7755,2034.0493,100.0,960.595,30.993,30.968,53.068
2463881.500,2463991.500,2033.7755,2034.0767,110.0,708.743,26.622,26.592,44.668
2463881.500,2464001.500,2033.7755,2034.1040,120.0,526.914,22.955,22.920,37.709
2463881.500,2464011.500,2033.7755,2034.1314,130.0,393.340,19.833,19.792,31.879
2463881.500,2464021.500,2033.7755,2034.1588,140.0,293.916,17.144,17.097,26.959
2463881.500,2464031.500,2033.7755,2034.1862,150.0,219.209,14.806,14.751,22.785
2463881.500,2464041.500,2033.7755,2034.2136,160.0,162.731,12.757,12.693,19.239
2463881.500,2464051.500,2033.7755,2034.2409,170.0,119.916,10.951,10.876,16.232
2463881.500,2464061.500,2033.7755,2034.2683,180.0,87.484,9.353,9.265,13.693
2463881.500,2464071.500,2033.7755,2034.2957,190.0,63.036,7.940,7.836,11.572
2463881.500,2464081.500,2033.7755,2034.3231,200.0,44.791,6.693,6.569,9.827
2463881.500,2464091.500,2033.7755,2034.3504,210.0,31.409,5.604,5.456,8.426
2463881.500,2464101.500,2033.7755,2034.3778,220.0,21.865,4.676,4.496,7.343
2463881.500,2464111.500,2033.7755,2034.4052,230.0,15.371,3.921,3.704,6.554
2463881.500,2464121.500,2033.7755,2034.4326,240.0,11.314,3.364,3.108,6.034
2463881.500,2464131.500,2033.7755,2034.4600,250.0,9.211,3.035,2.749,5.756
2463881.500,2464141.500,2033.7755,2034.4873,260.0,8.680,2.946,2.650,5.684
2463881.500,2464151.500,2033.7755,2034.5147,270.0,9.417,3.069,2.786,5.783
2463881.500,2464161.500,2033.7755,2034.5421,280.0,11.178,3.343,3.085,6.016
2463881.500,2464171.500,2033.7755,2034.5695,290.0,13.765,3.710,3.479,6.350
2463881.500,2464181.500,2033.7755,2034.5969,300.0,17.018,4.125,3.919,6.758
2463881.500,2464191.500,2033.7755,2034.6242,310.0,20.806,4.561,4.375,7.217
2463881.500,2464201.500,2033.7755,2034.6516,320.0,25.024,5.002,4.833,7.710
2463881.500,2464211.500,2033.7755,2034.6790,330.0,29.582,5.439,5.284,8.224
2463881.500,2464221.500,2033.7755,2034.7064,340.0,34.408,5.866,5.722,8.750
2463881.500,2464231.500,2033.7755,2034.7337,350.0,39.443,6.280,6.146,9.280
2463881.500,2464241.500,2033.7755,2034.7611,360.0,44.637,6.681,6.555,9.810
2463881.500,2464251.500,2033.7755,2034.7885,370.0,49.949,7.067,6.949,10.336
2463881.500,2464261.500,2033.7755,2034.8159,380.0,55.345,7.439,7.326,10.855
2463881.500,2464271.500,2033.7755,2034.8433,390.0,60.795,7.797,7.689,11.365
2463881.500,2464281.500,2033.7755,2034.8706,400.0,66.277,8.141,8.038,11.865
2463881.500,2464291.500,2033.7755,2034.8980,410.0,71.770,8.472,8.373,12.353
2463881.500,2464301.500,2033.7755,2034.9254,420.0,77.259,8.790,8.694,12.830
2463881.500,2464311.500,2033.7755,2034.9528,430.0,82.729,9.096,9.003,13.295
2463881.500,2464321.500,2033.7755,2034.9802,440.0,88.170,9.390,9.300,13.748
2463881.500,2464331.500,2033.7755,2035.0075,450.0,93.571,9.673,9.586,14.189
2463901.500,2463981.500,2033.8303,2034.0493,80.0,1837.788,42.869,42.851,76.226
2463901.500,2463991.500,2033.8303,2034.0767,90.0,1317.384,36.296,36.274,63.362
2463901.500,2464001.500,2033.8303,2034.1040,100.0,960.593,30.993,30.968,53.068
2463901.500,2464011.500,2033.8303,2034.1314,110.0,708.742,26.622,26.592,44.668
2463901.500,2464021.500,2033.8303,2034.1588,120.0,526.913,22.955,22.920,37.708
2463901.500,2464031.500,2033.8303,2034.1862,130.0,393.339,19.833,19.792,31.879
2463901.500,2464041.500,2033.8303,2034.2136,140.0,293.916,17.144,17.097,26.959
2463901.500,2464051.500,2033.8303,2034.2409,150.0,219.209,14.806,14.751,22.785
2463901.500,2464061.500,2033.8303,2034.2683,160.0,162.731,12.757,12.693,19.239
2463901.500,2464071.500,2033.8303,2034.2957,170.0,119.915,10.951,10.876,16.232
2463901.500,2464081.500,2033.8303,2034.3231,180.0,87.483,9.353,9.265,13.693
2463901.500,2464091.500,2033.8303,2034.3504,190.0,63.036,7.939,7.836,11.572
2463901.500,2464101.500,2033.8303,2034.3778,200.0,44.791,6.693,6.569,9.827
2463901.500,2464111.500,2033.8303,2034.4052,210.0,31.409,5.604,5.456,8.426
2463901.500,2464121.500,2033.8303,2034.4326,220.0,21.865,4.676,4.496,7.343
2463901.500,2464131.500,2033.8303,2034.4600,230.0,15.371,3.921,3.704,6.554
2463901.500,2464141.500,2033.8303,2034.4873,240.0,11.314,3.364,3.108,6.034
2463901.500,2464151.500,2033.8303,2034.5147,250.0,9.211,3.035,2.749,5.756
2463901.500,2464161.500,2033.8303,2034.5421,260.0,8.680,2.946,2.650,5.684
2463901.500,2464171.500,2033.8303,2034.5695,270.0,9.417,3.069,2.786,5.783
2463901.500,2464181.500,2033.8303,2034.5969,280.0,11.178,3.343,3.085,6.016
2463901.500,2464191.500,2033.8303,2034.6242,290.0,13.765,3.710,3.479,6.350
2463901.500,2464201.500,2033.8303,2034.6516,300.0,17.018,4.125,3.919,6.758
2463901.500,2464211.500,2033.8303,2034.6790,310.0,20.806,4.561,4.376,7.217
2463901.500,2464221.500,2033.8303,2034.7064,320.0,25.024,5.002,4.833,7.710
2463901.500,2464231.500,2033.8303,2034.7337,330.0,29.582,5.439,5.284,8.224
2463901.500,2464241.500,2033.8303,2034.7611,340.0,34.408,5.866,5.722,8.750
2463901.500,2464251.500,2033.8303,2034.7885,350.0,39.444,6.280,6.146,9.280
2463901.500,2464261.500,2033.8303,2034.8159,360.0,44.638,6.681,6.555,9.810
2463901.500,2464271.500,2033.8303,2034.8433,370.0,49.949,7.067,6.949,10.336
2463901.500,2464281.500,2033.8303,2034.8706,380.0,55.345,7.439,7.326,10.855
2463901.500,2464291.500,2033.8303,2034.8980,390.0,60.795,7.797,7.689,11.365
2463901.500,2464301.500,2033.8303,2034.9254,400.0,66.277,8.141,8.038,11.865
2463901.500,2464311.500,2033.8303,2034.9528,410.0,71.770,8.472,8.373,12.353
2463901.500,2464321.500,2033.8303,2034.9802,420.0,77.259,8.790,8.694,12.830
2463901.500,2464331.500,2033.8303,2035.0075,430.0,82.729,9.096,9.003,13.295
2463901.500,2464341.500,2033.8303,2035.0349,440.0,88.170,9.390,9.300,13.748
2463901.500,2464351.500,2033.8303,2035.0623,450.0,93.572,9.673,9.586,14.189
2463921.500,2464001.500,2033.8850,2034.1040,80.0,1837.787,42.869,42.851,76.226
2463921.500,2464011.500,2033.8850,2034.1314,90.0,1317.382,36.296,36.274,63.362
2463921.500,2464021.500,2033.8850,2034.1588,100.0,960.592,30.993,30.968,53.068
2463921.500,2464031.500,2033.8850,2034.1862,110.0,708.741,26.622,26.592,44.668
2463921.500,2464041.500,2033.8850,2034.2136,120.0,526.913,22.955,22.920,37.708
2463921.500,2464051.500,2033.8850,2034.2409,130.0,393.338,19.833,19.792,31.879
2463921.500,2464061.500,2033.8850,2034.2683,140.0,293.915,17.144,17.097,26.959
2463921.500,2464071.500,2033.8850,2034.2957,150.0,219.208,14.806,14.751,22.785
2463921.500,2464081.500,2033.8850,2034.3231,160.0,162.730,12.757,12.693,19.239
2463921.500,2464091.500,2033.8850,2034.3504,170.0,119.915,10.951,10.876,16.232
2463921.500,2464101.500,2033.8850,2034.3778,180.0,87.483,9.353,9.265,13.693
2463921.500,2464111.500,2033.8850,2034.4052,190.0,63.035,7.939,7.836,11.572
2463921.500,2464121.500,2033.8850,2034.4326,200.0,44.791,6.693,6.569,9.827
2463921.500,2464131.500,2033.8850,2034.4600,210.0,31.408,5.604,5.456,8.426
2463921.500,2464141.500,2033.8850,2034.4873,220.0,21.864,4.676,4.496,7.343
2463921.500,2464151.500,2033.8850,2034.5147,230.0,15.371,3.921,3.704,6.554
2463921.500,2464161.500,2033.8850,2034.5421,240.0,11.314,3.364,3.108,6.034
2463921.500,2464171.500,2033.8850,2034.5695,250.0,9.211,3.035,2.749,5.756
2463921.500,2464181.500,2033.8850,2034.5969,260.0,8.680,2.946,2.650,5.684
2463921.500,2464191.500,2033.8850,2034.6242,270.0,9.417,3.069,2.786,5.783
2463921.500,2464201.500,2033.8850,2034.6516,280.0,11.178,3.343,3.085,6.016
2463921.500,2464211.500,2033.8850,2034.6790,290.0,13.765,3.710,3.479,6.350
2463921.500,2464221.500,2033.8850,2034.7064,300.0,17.018,4.125,3.919,6.758
2463921.500,2464231.500,2033.8850,2034.7337,310.0,20.807,4.561,4.376,7.217
2463921.500,2464241.500,2033.8850,2034.7611,320.0,25.024,5.002,4.833,7.710
2463921.500,2464251.500,2033.8850,2034.7885,330.0,29.582,5.439,5.284,8.224
2463921.500,2464261.500,2033.8850,2034.8159,340.0,34.409,5.866,5.722,8.750
2463921.500,2464271.500,2033.8850,2034.8433,350.0,39.444,6.280,6.146,9.280
2463921.500,2464281.500,2033.8850,2034.8706,360.0,44.638,6.681,6.555,9.810
2463921.500,2464291.500,2033.8850,2034.8980,370.0,49.950,7.068,6.949,10.336
2463921.500,2464301.500,2033.8850,2034.9254,380.0,55.345,7.439,7.326,10.855
2463921.500,2464311.500,2033.8850,2034.9528,390.0,60.795,7.797,7.689,11.365
2463921.500,2464321.500,2033.8850,2034.9802,400.0,66.277,8.141,8.038,11.865
2463921.500,2464331.500,2033.8850,2035.0075,410.0,71.771,8.472,8.373,12.353
2463921.500,2464341.500,2033.8850,2035.0349,420.0,77.259,8.790,8.694,12.830
2463921.500,2464351.500,2033.8850,2035.0623,430.0,82.730,9.096,9.003,13.295
2463921.500,2464361.500,2033.8850,2035.0897,440.0,88.170,9.390,9.300,13.748
2463921.500,2464371.500,2033.8850,2035.1170,450.0,93.572,9.673,9.586,14.189
2463941.500,2464021.500,2033.9398,2034.1588,80.0,1837.785,42.869,42.851,76.226
2463941.500,2464031.500,2033.9398,2034.1862,90.0,1317.381,36.296,36.274,63.362
2463941.500,2464041.500,2033.9398,2034.2136,100.0,960.591,30.993,30.968,53.068
2463941.500,2464051.500,2033.9398,2034.2409,110.0,708.740,26.622,26.592,44.668
2463941.500,2464061.500,2033.9398,2034.2683,120.0,526.912,22.955,22.920,37.708
2463941.500,2464071.500,2033.9398,2034.2957,130.0,393.338,19.833,19.792,31.879
2463941.500,2464081.500,2033.9398,2034.3231,140.0,293.915,17.144,17.097,26.959
2463941.500,2464091.500,2033.9398,2034.3504,150.0,219.208,14.806,14.751,22.785
2463941.500,2464101.500,2033.9398,2034.3778,160.0,162.730,12.757,12.693,19.239
2463941.500,2464111.500,2033.9398,2034.4052,170.0,119.915,10.951,10.876,16.232
2463941.500,2464121.500,2033.9398,2034.4326,180.0,87.483,9.353,9.265,13.693
2463941.500,2464131.500,2033.9398,2034.4600,190.0,63.035,7.939,7.836,11.572
2463941.500,2464141.500,2033.9398,2034.4873,200.0,44.791,6.693,6.569,9.827
2463941.500,2464151.500,2033.9398,2034.5147,210.0,31.408,5.604,5.456,8.426
2463941.500,2464161.500,2033.9398,2034.5421,220.0,21.864,4.676,4.496,7.343
2463941.500,2464171.500,2033.9398,2034.5695,230.0,15.371,3.921,3.704,6.554
2463941.500,2464181.500,2033.9398,2034.5969,240.0,11.314,3.364,3.108,6.034
2463941.500,2464191.500,2033.9398,2034.6242,250.0,9.211,3.035,2.749,5.756
2463941.500,2464201.500,2033.9398,2034.6516,260.0,8.680,2.946,2.650,5.684
2463941.500,2464211.500,2033.9398,2034.6790,270.0,9.417,3.069,2.786,5.783
2463941.500,2464221.500,2033.9398,2034.7064,280.0,11.178,3.343,3.085,6.016
2463941.500,2464231.500,2033.9398,2034.7337,290.0,13.765,3.710,3.479,6.350
2463941.500,2464241.500,2033.9398,2034.7611,300.0,17.018,4.125,3.919,6.758
2463941.500,2464251.500,2033.9398,2034.7885,310.0,20.807,4.561,4.376,7.217
2463941.500,2464261.500,2033.9398,2034.8159,320.0,25.024,5.002,4.833,7.710
2463941.500,2464271.500,2033.9398,2034.8433,330.0,29.582,5.439,5.284,8.224
2463941.500,2464281.500,2033.9398,2034.8706,340.0,34.409,5.866,5.722,8.750
2463941.500,2464291.500,2033.9398,2034.8980,350.0,39.444,6.280,6.146,9.280
2463941.500,2464301.500,2033.9398,2034.9254,360.0,44.638,6.681,6.555,9.810
2463941.500,2464311.500,2033.9398,2034.9528,370.0,49.950,7.068,6.949,10.336
2463941.500,2464321.500,2033.9398,2034.9802,380.0,55.345,7.439,7.326,10.855
2463941.500,2464331.500,2033.9398,2035.0075,390.0,60.796,7.797,7.689,11.365
2463941.500,2464341.500,2033.9398,2035.0349,400.0,66.277,8.141,8.038,11.865
2463941.500,2464351.500,2033.9398,2035.0623,410.0,71.771,8.472,8.373,12.353
2463941.500,2464361.500,2033.9398,2035.0897,420.0,77.260,8.790,8.694,12.830
2463941.500,2464371.500,2033.9398,2035.1170,430.0,82.730,9.096,9.003,13.295
2463941.500,2464381.500,2033.9398,2035.1444,440.0,88.171,9.390,9.300,13.748
2463941.500,2464391.500,2033.9398,2035.1718,450.0,93.572,9.673,9.586,14.189
2463961.500,2464041.500,2033.9945,2034.2136,80.0,1837.784,42.869,42.851,76.226
2463961.500,2464051.500,2033.9945,2034.2409,90.0,1317.380,36.296,36.274,63.362
2463961.500,2464061.500,2033.9945,2034.2683,100.0,960.590,30.993,30.968,53.068
2463961.500,2464071.500,2033.9945,2034.2957,110.0,708.739,26.622,26.592,44.668
2463961.500,2464081.500,2033.9945,2034.3231,120.0,526.911,22.955,22.920,37.708
2463961.500,2464091.500,2033.9945,2034.3504,130.0,393.337,19.833,19.792,31.879
2463961.500,2464101.500,2033.9945,2034.3778,140.0,293.914,17.144,17.097,26.958
2463961.500,2464111.500,2033.9945,2034.4052,150.0,219.207,14.806,14.751,22.785
2463961.500,2464121.500,2033.9945,2034.4326,160.0,162.729,12.757,12.693,19.239
2463961.500,2464131.500,2033.9945,2034.4600,170.0,119.914,10.951,10.876,16.232
2463961.500,2464141.500,2033.9945,2034.4873,180.0,87.482,9.353,9.265,13.693
2463961.500,2464151.500,2033.9945,2034.5147,190.0,63.035,7.939,7.836,11.572
2463961.500,2464161.500,2033.9945,2034.5421,200.0,44.791,6.693,6.569,9.827
2463961.500,2464171.500,2033.9945,2034.5695,210.0,31.408,5.604,5.456,8.426
2463961.500,2464181.500,2033.9945,2034.5969,220.0,21.864,4.676,4.496,7.343
2463961.500,2464191.500,2033.9945,2034.6242,230.0,15.371,3.921,3.704,6.554
2463961.500,2464201.500,2033.9945,2034.6516,240.0,11.314,3.364,3.108,6.034
2463961.500,2464211.500,2033.9945,2034.6790,250.0,9.211,3.035,2.749,5.756
2463961.500,2464221.500,2033.9945,2034.7064,260.0,8.680,2.946,2.650,5.684
2463961.500,2464231.500,2033.9945,2034.7337,270.0,9.417,3.069,2.786,5.783
2463961.500,2464241.500,2033.9945,2034.7611,280.0,11.178,3.343,3.085,6.016
2463961.500,2464251.500,2033.9945,2034.7885,290.0,13.765,3.710,3.479,6.350
2463961.500,2464261.500,2033.9945,2034.8159,300.0,17.018,4.125,3.919,6.758
2463961.500,2464271.500,2033.9945,2034.8433,310.0,20.807,4.561,4.376,7.217
2463961.500,2464281.500,2033.9945,2034.8706,320.0,25.024,5.002,4.833,7.710
2463961.500,2464291.500,2033.9945,2034.8980,330.0,29.582,5.439,5.284,8.224
2463961.500,2464301.500,2033.9945,2034.9254,340.0,34.409,5.866,5.722,8.750
2463961.500,2464311.500,2033.9945,2034.9528,350.0,39.444,6.280,6.146,9.280
2463961.500,2464321.500,2033.9945,2034.9802,360.0,44.638,6.681,6.555,9.810
2463961.500,2464331.500,2033.9945,2035.0075,370.0,49.950,7.068,6.949,10.336
2463961.500,2464341.500,2033.9945,2035.0349,380.0,55.345,7.439,7.326,10.855
2463961.500,2464351.500,2033.9945,2035.0623,390.0,60.796,7.797,7.689,11.365
2463961.500,2464361.500,2033.9945,2035.0897,400.0,66.278,8.141,8.038,11.865
2463961.500,2464371.500,2033.9945,2035.1170,410.0,71.771,8.472,8.373,12.353
2463961.500,2464381.500,2033.9945,2035.1444,420.0,77.260,8.790,8.694,12.830
2463961.500,2464391.500,2033.9945,2035.1718,430.0,82.730,9.096,9.003,13.295
2463961.500,2464401.500,2033.9945,2035.1992,440.0,88.171,9.390,9.301,13.749
2463961.500,2464411.500,2033.9945,2035.2266,450.0,93.573,9.673,9.586,14.189
2463981.500,2464061.500,2034.0493,2034.2683,80.0,1837.782,42.869,42.851,76.226
2463981.500,2464071.500,2034.0493,2034.2957,90.0,1317.379,36.296,36.274,63.362
2463981.500,2464081.500,2034.0493,2034.3231,100.0,960.589,30.993,30.968,53.068
2463981.500,2464091.500,2034.0493,2034.3504,110.0,708.739,26.622,26.592,44.668
2463981.500,2464101.500,2034.0493,2034.3778,120.0,526.910,22.955,22.920,37.708
